SIGNAL_ID,LOCATION_NAME,SIGNAL_TYPE,SIGNAL_STATUS,ATD_LOCATION_ID,COA_INTERSECTION_ID,COMM_PLAN,CONTROL,COUNCIL_DISTRICT,PRIMARY_ST,PRIMARY_ST_AKA,CROSS_ST,CROSS_ST_AKA,CROSS_ST_SEGMENT_ID,LANDMARK,IP_CONTROL,IP_SWITCH,PRIMARY_SIGNAL,JURISDICTION_LABEL,PRIMARY_ST_SEGMENT_ID,SIGNAL_ENG_AREA,SWITCH_COMM,TRAFFIC_ENG_AREA,TURN_ON_DATE,MODIFIED_DATE,LOCATION,LATITUDE,LONGITUDE,CROSS_ST_BLOCK,PRIMARY_ST_BLOCK,SIGNAL_PM_MAX_FISCAL_YEAR,PEDESTRIAN_SIGNAL_TYPE,SECONDARY_SIGNALS,SOURCE_DB_ID,IP_COMM_STATUS,COMM_STATUS_DATETIME_UTC,OWNER,DETECTION_STATUS,DETECTION_STATUS_DATE,CONSTRUCTION_NOTE,CONSTRUCTION_NOTE_DATE,LOCATION_LATITUDE,LOCATION_LONGITUDE
771,MOPAC EXPY SVRD / WATERS PARK RD,TRAFFIC,TURNED_ON,LOC16-003795,5160626,,SECONDARY,7,MOPAC EXPY SVRD,,WATERS PARK RD,,2039218,,1,1,770:  MOPAC EXPY SVRD / PARK BEND DR,AUSTIN FULL PURPOSE,2006361,NORTH,Both,,09/10/1996,09/20/2016 07:00:00 PM +0000,"(30.4114418, -97.7103043)",30.4114418,-97.7103043,12152,12134,2017,UNKNOWN,,5817c0a7e052e0422be6ca07,OFFLINE,,TxDOT,OK,06/22/2017 07:00:00 PM +0000,,,30.4114418,-97.7103043
768,IH 35 SVRD / RIVER ST,TRAFFIC,TURNED_ON,LOC16-003785,5157790,,SECONDARY,9,IH 35 SVRD,,RIVER ST,,2019377,,1,1,767: IH 35 SVRD / HOLLY ST,AUSTIN FULL PURPOSE,2019376,CENTRAL,Both,,08/27/2001,09/20/2016 07:00:00 PM +0000,"(30.2574501, -97.7377014)",30.2574501,-97.7377014,800,60,2017,UNKNOWN,,5817c0a7e052e0422be6ca02,OFFLINE,,TxDOT,OK,06/22/2017 07:00:00 PM +0000,,,30.2574501,-97.7377014
765,SLAUGHTER LN / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-003770,5151920,,SECONDARY,5,SLAUGHTER LN,,IH 35 SVRD,,2028592,,1,1,766:  SLAUGHTER LN / 35 SVRD,AUSTIN FULL PURPOSE,2027893,SOUTH,Both,,05/08/2001,09/20/2016 07:00:00 PM +0000,"(30.1670322, -97.7849808)",30.1670322,-97.7849808,8701,100,2017,COUNTDOWN,,5817c0a6e052e0422be6c9fa,OFFLINE,,TxDOT,OK,06/22/2017 07:00:00 PM +0000,,,30.1670322,-97.7849808
762,BRODIE LN / DEER LN,TRAFFIC,TURNED_ON,LOC16-003755,5146858,,SECONDARY,8,BRODIE LN,,DEER LN,,3377270,,0,1,761:  BRODIE LN / DAVIS LN,AUSTIN FULL PURPOSE,2025539,SOUTH,Both,,11/05/2000,09/20/2016 07:00:00 PM +0000,"(30.1942902, -97.8429794)",30.1942902,-97.8429794,3501,8900,2015,COUNTDOWN,,5817c0a6e052e0422be6c9f3,OFFLINE,,COA,NO DETECTION,,,,30.1942902,-97.8429794
430,LAKE AUSTIN BLVD / ATLANTA ST,TRAFFIC,TURNED_ON,LOC16-002110,5153187,,PRIMARY,10,LAKE AUSTIN BLVD,,ATLANTA ST,,2021669,,0,0,,AUSTIN FULL PURPOSE,2021645,NORTH,Both,,11/02/1975,09/20/2016 07:00:00 PM +0000,"(30.2772179, -97.7704849)",30.2772179,-97.7704849,410,2201,2015,COUNTDOWN,,5817c08be052e0422be6c742,ONLINE,05/12/2017 06:51:00 PM +0000,COA,NO DETECTION,,,,30.2772179,-97.7704849
429,1ST ST / DITTMAR RD,TRAFFIC,TURNED_ON,LOC16-002105,5151136,,PRIMARY,2,1ST ST,,DITTMAR RD,,2025770,,0,1,,AUSTIN FULL PURPOSE,2042017,SOUTH,Both,,02/19/1987,09/20/2016 07:00:00 PM +0000,"(30.1838989, -97.7926559)",30.1838989,-97.7926559,622,7500,2017,WALK/DONT WALK,,5817c08be052e0422be6c740,ONLINE,08/03/2017 10:17:00 AM +0000,COA,OK,06/15/2017 07:00:00 PM +0000,,,30.1838989,-97.7926559
428,BRODIE LN / ESKEW DR,TRAFFIC,TURNED_ON,LOC16-002100,5147335,,PRIMARY,8,BRODIE LN,,ESKEW DR,,2025174,,0,1,,AUSTIN FULL PURPOSE,2035721,SOUTH,Both,,10/19/1986,09/20/2016 07:00:00 PM +0000,"(30.2030926, -97.8373489)",30.2030926,-97.8373489,3501,7900,2017,WALK/DONT WALK,,5817c08be052e0422be6c73e,ONLINE,05/12/2017 06:51:00 PM +0000,COA,OK,06/15/2017 07:00:00 PM +0000,,,30.2030926,-97.8373489
426,STASSNEY LN / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-002090,5154346,,PRIMARY,2,STASSNEY LN,,IH 35 SVRD,,2041869,,1,1,,AUSTIN FULL PURPOSE,3260974,SOUTH,Both,,10/26/1988,09/20/2016 07:00:00 PM +0000,"(30.1981945, -97.7636566)",30.1981945,-97.7636566,5301,1501,2017,WALK/DONT WALK,427:  STASSNEY LN / 35 SVRD,5817c08be052e0422be6c73a,ONLINE,05/12/2017 06:51:00 PM +0000,TxDOT,OK,03/23/2016 07:00:00 PM +0000,,,30.1981945,-97.7636566
425,1ST ST / EBERHART LN,TRAFFIC,TURNED_ON,LOC16-002085,5151742,,PRIMARY,2,1ST ST,,EBERHART LN,,2025240,,0,1,,AUSTIN FULL PURPOSE,2025239,SOUTH,Both,,01/08/1986,09/20/2016 07:00:00 PM +0000,"(30.2005444, -97.785675)",30.2005444,-97.785675,701,6106,2017,WALK/DONT WALK,,5817c08be052e0422be6c738,ONLINE,05/12/2017 06:51:00 PM +0000,COA,OK,06/15/2017 07:00:00 PM +0000,,,30.2005444,-97.785675
424,CAPITAL OF TEXAS HWY / WEST GATE BLVD,TRAFFIC,TURNED_ON,LOC16-002080,5150283,,PRIMARY,5,CAPITAL OF TEXAS HWY,,WEST GATE BLVD,,2023923,,1,1,,AUSTIN FULL PURPOSE,2026318,SOUTH,Both,,02/15/1989,09/20/2016 07:00:00 PM +0000,"(30.2421951, -97.8011093)",30.2421951,-97.8011093,3901,3800,2017,COUNTDOWN,,5817c08be052e0422be6c736,ONLINE,05/12/2017 06:51:00 PM +0000,COA,OK,07/17/2017 07:00:00 PM +0000,,,30.2421951,-97.8011093
417,WILLIAM CANNON DR / STONLEIGH PL,TRAFFIC,TURNED_ON,LOC16-002045,5154994,,PRIMARY,2,WILLIAM CANNON DR,,STONLEIGH PL,,2025682,,0,0,,AUSTIN FULL PURPOSE,2026486,SOUTH,Switch Deployed,,,09/20/2016 07:00:00 PM +0000,"(30.1864319, -97.7588806)",30.1864319,-97.7588806,6501,2300,2017,WALK/DONT WALK,,5817c08ae052e0422be6c728,ONLINE,05/12/2017 06:51:00 PM +0000,COA,BROKEN,07/12/2017 07:00:00 PM +0000,,,30.1864319,-97.7588806
415,CONGRESS AVE / BEN WHITE BLVD SVRD,TRAFFIC,TURNED_ON,LOC16-002035,5154265,,PRIMARY,3,CONGRESS AVE,,BEN WHITE BLVD SVRD,,2026351,,1,1,,AUSTIN FULL PURPOSE,2026341,SOUTH,Both,,01/13/1972,09/20/2016 07:00:00 PM +0000,"(30.2234097, -97.7635956)",30.2234097,-97.7635956,100,3900,2017,WALK/DONT WALK,416:  CONGRESS AVE / BEN WHITE BLVD SVRD,5817c08ae052e0422be6c724,ONLINE,05/12/2017 06:51:00 PM +0000,TxDOT,NO DETECTION,,,,30.2234097,-97.7635956
414,WILLIAM CANNON DR / BLUFF SPRINGS RD,TRAFFIC,TURNED_ON,LOC16-002030,5153808,,PRIMARY,2,WILLIAM CANNON DR,,BLUFF SPRINGS RD,,2025660,,0,0,,AUSTIN FULL PURPOSE,3260927,SOUTH,Switch Deployed,,11/14/1984,09/20/2016 07:00:00 PM +0000,"(30.1891956, -97.7678909)",30.1891956,-97.7678909,6601,1616,2016,COUNTDOWN,,5817c08ae052e0422be6c722,ONLINE,05/12/2017 06:51:00 PM +0000,COA,OK,06/15/2017 07:00:00 PM +0000,,,30.1891956,-97.7678909
413,WILLIAM CANNON DR / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-002025,5153510,,PRIMARY,2,WILLIAM CANNON DR,,IH 35 SVRD,,2025612,,0,0,,AUSTIN FULL PURPOSE,2025610,SOUTH,Both,,11/22/1981,09/20/2016 07:00:00 PM +0000,"(30.1902447, -97.7701111)",30.1902447,-97.7701111,6425,900,2017,WALK/DONT WALK,412:  WILLIAM CANNON DR / 35 SVRD,5817c08ae052e0422be6c720,ONLINE,05/12/2017 06:51:00 PM +0000,TxDOT,OK,10/06/2014 07:00:00 PM +0000,,,30.1902447,-97.7701111
411,CONGRESS AVE / WILLIAM CANNON DR,TRAFFIC,TURNED_ON,LOC16-002015,5152526,,PRIMARY,2,CONGRESS AVE,,WILLIAM CANNON DR,,2025535,,1,1,,AUSTIN FULL PURPOSE,2025534,SOUTH,Both,,11/09/1976,09/20/2016 07:00:00 PM +0000,"(30.1930141, -97.7788773)",30.1930141,-97.7788773,100,6400,2017,COUNTDOWN,,5817c08ae052e0422be6c71c,ONLINE,05/12/2017 06:50:00 PM +0000,COA,OK,11/02/2014 06:00:00 PM +0000,,,30.1930141,-97.7788773
410,CONGRESS AVE / EBERHART LN,TRAFFIC,TURNED_ON,LOC16-002010,5152698,,PRIMARY,2,CONGRESS AVE,,EBERHART LN,,2025385,,1,1,,AUSTIN FULL PURPOSE,2025534,SOUTH,Both,,01/09/1980,09/20/2016 07:00:00 PM +0000,"(30.1970272, -97.7771225)",30.1970272,-97.7771225,101,6400,2017,COUNTDOWN,,5817c08ae052e0422be6c71a,ONLINE,05/12/2017 06:50:00 PM +0000,COA,OK,06/15/2017 07:00:00 PM +0000,,,30.1970272,-97.7771225
409,CONGRESS AVE / STASSNEY LN,TRAFFIC,UKNOWN,LOC16-002005,5152923,,PRIMARY,3,CONGRESS AVE,,STASSNEY LN,,3261177,,0,0,,AUSTIN FULL PURPOSE,2025009,SOUTH,Both,,,09/20/2016 07:00:00 PM +0000,"(30.204942, -97.77479)",30.204942,-97.77479,100,5536,2016,WALK/DONT WALK,,5817c08ae052e0422be6c718,ONLINE,05/12/2017 06:50:00 PM +0000,COA,UNKNOWN,,,,30.204942,-97.77479
408,CONGRESS AVE / SHERATON AVE,TRAFFIC,TURNED_ON,LOC16-002000,5153603,,PRIMARY,3,CONGRESS AVE,,SHERATON AVE,,2024623,,1,1,,AUSTIN FULL PURPOSE,2024602,SOUTH,Both,,12/04/1972,09/20/2016 07:00:00 PM +0000,"(30.2151566, -97.7687759)",30.2151566,-97.7687759,100,4400,2017,WALK/DONT WALK,,5817c08ae052e0422be6c716,ONLINE,05/12/2017 06:50:00 PM +0000,COA,OK,06/15/2017 07:00:00 PM +0000,,,30.2151566,-97.7687759
406,CONGRESS AVE / ST ELMO RD,TRAFFIC,TURNED_ON,LOC16-001990,5153835,,PRIMARY,3,CONGRESS AVE,,ST ELMO RD,,2024506,,1,1,,AUSTIN FULL PURPOSE,2024505,SOUTH,Both,,04/22/1981,09/20/2016 07:00:00 PM +0000,"(30.2182045, -97.7668762)",30.2182045,-97.7668762,101,4228,2017,WALK/DONT WALK,407:  CONGRESS AVE / ST ELMO RD,5817c08ae052e0422be6c712,ONLINE,05/12/2017 06:50:00 PM +0000,COA,OK,11/03/2014 06:00:00 PM +0000,,,30.2182045,-97.7668762
405,WILLIAM CANNON DR / BILL HUGHES RD,TRAFFIC,TURNED_ON,LOC16-001985,5151822,,PRIMARY,2,WILLIAM CANNON DR,,BILL HUGHES RD,,2026490,,0,0,,AUSTIN FULL PURPOSE,2025493,SOUTH,Both,,06/29/1983,09/20/2016 07:00:00 PM +0000,"(30.1956387, -97.78508)",30.1956387,-97.78508,6701,305,2016,WALK/DONT WALK,,5817c08ae052e0422be6c710,ONLINE,05/12/2017 06:50:00 PM +0000,COA,OK,11/03/2014 06:00:00 PM +0000,,,30.1956387,-97.78508
404,WILLIAM CANNON DR / 1ST ST,TRAFFIC,TURNED_ON,LOC16-001980,5151543,,PRIMARY,2,WILLIAM CANNON DR,,1ST ST,,2025395,,0,1,,AUSTIN FULL PURPOSE,3260793,SOUTH,Both,,,09/20/2016 07:00:00 PM +0000,"(30.1970978, -97.7878189)",30.1970978,-97.7878189,6519,700,2017,WALK/DONT WALK,,5817c08ae052e0422be6c70e,ONLINE,05/12/2017 06:50:00 PM +0000,COA,OK,06/15/2017 07:00:00 PM +0000,,,30.1970978,-97.7878189
960,CAMERON RD / RUNDBERG LN,TRAFFIC,TURNED_ON,LOC16-004690,5164535,,PRIMARY,1,CAMERON RD,,RUNDBERG LN,,2011195,,1,1,,AUSTIN FULL PURPOSE,3267712,NORTH,Both,,08/12/1987,09/20/2016 07:00:00 PM +0000,"(30.3507729, -97.675972)",30.3507729,-97.675972,1414,9210,2017,WALK/DONT WALK,,5817c0cbe052e0422be6cbd1,ONLINE,05/12/2017 06:59:00 PM +0000,COA,OK,06/27/2017 07:00:00 PM +0000,,,30.3507729,-97.675972
959,COLORADO ST / 4TH ST,TRAFFIC,TURNED_ON,LOC16-004685,5156665,,PRIMARY,9,COLORADO ST,,4TH ST,,2018845,,0,0,,AUSTIN FULL PURPOSE,2018844,CENTRAL,None,,09/10/2014,09/20/2016 07:00:00 PM +0000,"(30.2665691, -97.744812)",30.2665691,-97.744812,201,400,,UNKNOWN,,5817c0cbe052e0422be6cbcf,ONLINE,05/12/2017 06:59:00 PM +0000,COA,NO DETECTION,,,,30.2665691,-97.744812
958,5TH ST / PRESSLER ST,TRAFFIC,TURNED_ON,LOC16-004680,5154542,,PRIMARY,9,5TH ST,,PRESSLER ST,,2021011,,0,0,,AUSTIN FULL PURPOSE,2021012,CENTRAL,None,,09/23/2013,04/13/2017 04:19:00 AM +0000,"(30.272729, -97.760832)",30.272729,-97.760832,500,1400,2016,COUNTDOWN,,5817c0cbe052e0422be6cbcd,ONLINE,05/12/2017 06:59:00 PM +0000,COA,OK,06/27/2017 07:00:00 PM +0000,,,30.272729,-97.760832
403,STASSNEY LN / 1ST ST,TRAFFIC,TURNED_ON,LOC16-001975,5152189,,PRIMARY,2,STASSNEY LN,,1ST ST,,2024836,,1,1,,AUSTIN FULL PURPOSE,3261229,SOUTH,Both,,11/24/1981,09/20/2016 07:00:00 PM +0000,"(30.2084713, -97.7815247)",30.2084713,-97.7815247,5501,600,2017,WALK/DONT WALK,,5817c08ae052e0422be6c70c,ONLINE,05/12/2017 06:50:00 PM +0000,COA,BROKEN,06/15/2017 07:00:00 PM +0000,,,30.2084713,-97.7815247
402,1ST ST / ST ELMO RD,TRAFFIC,TURNED_ON,LOC16-001970,5153096,,PRIMARY,3,1ST ST,,ST ELMO RD,,2024415,,0,1,,AUSTIN FULL PURPOSE,2024486,SOUTH,Both,,08/31/1972,09/20/2016 07:00:00 PM +0000,"(30.2210426, -97.7728806)",30.2210426,-97.7728806,601,4400,2017,COUNTDOWN,,5817c08ae052e0422be6c70a,ONLINE,05/12/2017 06:50:00 PM +0000,COA,OK,06/15/2017 07:00:00 PM +0000,,,30.2210426,-97.7728806
401,STASSNEY LN / EMERALD FOREST DR,TRAFFIC,TURNED_ON,LOC16-001965,5151576,,PRIMARY,2,STASSNEY LN,,EMERALD FOREST DR,,2024795,,0,0,,AUSTIN FULL PURPOSE,2024748,SOUTH,None,,12/15/1982,09/20/2016 07:00:00 PM +0000,"(30.2106857, -97.7870865)",30.2106857,-97.7870865,5601,1100,2016,WALK/DONT WALK,,5817c08ae052e0422be6c708,ONLINE,05/12/2017 06:50:00 PM +0000,COA,NO DETECTION,,,,30.2106857,-97.7870865
397,WILLIAM CANNON DR / EMERALD FOREST DR,TRAFFIC,TURNED_ON,LOC16-001945,5151025,,PRIMARY,2,WILLIAM CANNON DR,,EMERALD FOREST DR,,2025299,,0,0,,AUSTIN FULL PURPOSE,2025300,SOUTH,Both,,06/18/1991,09/20/2016 07:00:00 PM +0000,"(30.1992588, -97.7936096)",30.1992588,-97.7936096,6701,1012,2016,COUNTDOWN,,5817c089e052e0422be6c700,ONLINE,05/12/2017 06:50:00 PM +0000,COA,OK,11/03/2014 06:00:00 PM +0000,,,30.1992588,-97.7936096
396,RIVERSIDE DR / WILLOW CREEK DR,TRAFFIC,TURNED_ON,LOC16-001940,5159438,,PRIMARY,3,RIVERSIDE DR,,WILLOW CREEK DR,,2041457,,1,1,,AUSTIN FULL PURPOSE,2041459,SOUTH,Both,,01/21/1993,09/20/2016 07:00:00 PM +0000,"(30.2376804, -97.7256622)",30.2376804,-97.7256622,1601,2316,2017,WALK/DONT WALK,,5817c089e052e0422be6c6fe,ONLINE,05/12/2017 06:50:00 PM +0000,COA,OK,06/15/2017 07:00:00 PM +0000,,,30.2376804,-97.7256622
724,US 183 HWY SVRD / POND SPRINGS RD,TRAFFIC,TURNED_ON,LOC16-003570,5152695,,SECONDARY,6,US 183 HWY SVRD,,POND SPRINGS RD,,3202430,,0,1,723: US 183 HWY SVRD / POND SPRINGS RD,AUSTIN FULL PURPOSE,3202428,NORTH,Both,,,09/20/2016 07:00:00 PM +0000,"(30.4344368, -97.7708511)",30.4344368,-97.7708511,12800,12800,2017,WALK/DONT WALK,,5817c09ee052e0422be6c998,OFFLINE,,TxDOT,OK,06/22/2017 07:00:00 PM +0000,,,30.4344368,-97.7708511
395,LAKELINE MALL DR / NORTH LAKE CREEK PKWY,TRAFFIC,TURNED_ON,LOC16-001935,5150372,,PRIMARY,6,LAKELINE MALL DR,,NORTH LAKE CREEK PKWY,,3272853,,1,1,,AUSTIN FULL PURPOSE,2038296,NORTH,Both,,11/12/2003,09/20/2016 07:00:00 PM +0000,"(30.475256, -97.7939301)",30.475256,-97.7939301,9726,10500,2017,WALK/DONT WALK,,5817c089e052e0422be6c6fc,ONLINE,05/12/2017 06:50:00 PM +0000,COA,BROKEN,07/12/2017 07:00:00 PM +0000,,,30.475256,-97.7939301
394,RIVERSIDE DR / WICKERSHAM LN,TRAFFIC,TURNED_ON,LOC16-001930,5160049,,PRIMARY,3,RIVERSIDE DR,,WICKERSHAM LN,,2022809,,1,1,,AUSTIN FULL PURPOSE,2022810,SOUTH,Both,,06/23/1988,09/20/2016 07:00:00 PM +0000,"(30.2323837, -97.7204056)",30.2323837,-97.7204056,1401,4400,2017,WALK/DONT WALK,,5817c089e052e0422be6c6fa,ONLINE,05/12/2017 06:50:00 PM +0000,COA,OK,06/15/2017 07:00:00 PM +0000,,,30.2323837,-97.7204056
393,PLEASANT VALLEY RD / LAKESHORE BLVD,TRAFFIC,TURNED_ON,LOC16-001925,5160383,,PRIMARY,3,PLEASANT VALLEY RD,,LAKESHORE BLVD,,3381702,,1,1,,AUSTIN FULL PURPOSE,2022667,SOUTH,Both,,10/05/1982,09/20/2016 07:00:00 PM +0000,"(30.2425137, -97.7171478)",30.2425137,-97.7171478,2206,1100,2017,WALK/DONT WALK,,5817c089e052e0422be6c6f8,ONLINE,05/12/2017 06:50:00 PM +0000,COA,OK,06/15/2017 07:00:00 PM +0000,,,30.2425137,-97.7171478
392,PLEASANT VALLEY RD / RIVERSIDE DR,TRAFFIC,TURNED_ON,LOC16-001920,5159771,,PRIMARY,3,PLEASANT VALLEY RD,,RIVERSIDE DR,,2022774,,1,1,,AUSTIN FULL PURPOSE,2022773,SOUTH,Both,,02/25/1981,09/20/2016 07:00:00 PM +0000,"(30.2341137, -97.7228088)",30.2341137,-97.7228088,2512,1950,2017,WALK/DONT WALK,391:  PLEASANT VALLEY RD / RIVERSIDE DR,5817c089e052e0422be6c6f6,ONLINE,05/12/2017 06:50:00 PM +0000,COA,BROKEN,07/12/2017 07:00:00 PM +0000,,,30.2341137,-97.7228088
390,RIVERSIDE DR / BURTON DR,TRAFFIC,TURNED_ON,LOC16-001910,5159308,,PRIMARY,3,RIVERSIDE DR,,BURTON DR,,2041450,,1,1,,AUSTIN FULL PURPOSE,2023676,SOUTH,Both,,03/19/1973,09/20/2016 07:00:00 PM +0000,"(30.2402401, -97.7270355)",30.2402401,-97.7270355,1501,2008,2017,WALK/DONT WALK,,5817c089e052e0422be6c6f2,ONLINE,05/12/2017 06:50:00 PM +0000,COA,OK,06/15/2017 07:00:00 PM +0000,,,30.2402401,-97.7270355
943,CONGRESS AVE / MILTON ST,TRAFFIC,TURNED_ON,LOC16-004605,5155847,,PRIMARY,9,CONGRESS AVE,,MILTON ST,,2022440,,1,1,,AUSTIN FULL PURPOSE,2022439,SOUTH,Both,,07/06/2011,09/20/2016 07:00:00 PM +0000,"(30.2470245, -97.7506256)",30.2470245,-97.7506256,101,1600,2016,COUNTDOWN,,5817c0c8e052e0422be6cba6,ONLINE,05/12/2017 06:59:00 PM +0000,COA,OK,06/25/2017 07:00:00 PM +0000,,,30.2470245,-97.7506256
942,FM 2222 RD / MESA DR,TRAFFIC,TURNED_ON,LOC16-004600,5153101,,PRIMARY,10,FM 2222 RD,,MESA DR,,2013377,,0,0,,AUSTIN FULL PURPOSE,2013379,NORTH,Controller Only,,03/23/1986,09/20/2016 07:00:00 PM +0000,"(30.3413143, -97.7696381)",30.3413143,-97.7696381,5700,4014,2016,WALK/DONT WALK,,5817c0c8e052e0422be6cba3,ONLINE,05/12/2017 06:59:00 PM +0000,COA,OK,06/25/2017 07:00:00 PM +0000,,,30.3413143,-97.7696381
936,51ST ST / BRUNING AVE,TRAFFIC,TURNED_ON,LOC16-004580,5159850,,PRIMARY,9,51ST ST,,BRUNING AVE,,2015621,,0,0,,AUSTIN FULL PURPOSE,2015623,CENTRAL,None,,12/02/2010,09/20/2016 07:00:00 PM +0000,"(30.314209, -97.7199249)",30.314209,-97.7199249,5100,400,,UNKNOWN,,5817c0c6e052e0422be6cb97,ONLINE,05/12/2017 06:59:00 PM +0000,COA,OK,06/25/2017 07:00:00 PM +0000,,,30.314209,-97.7199249
389,RIVERSIDE DR / PARKER LN,TRAFFIC,TURNED_ON,LOC16-001905,5159035,,PRIMARY,3,RIVERSIDE DR,,PARKER LN,,2022642,,1,1,,AUSTIN FULL PURPOSE,2022535,SOUTH,Both,,11/09/1970,09/20/2016 07:00:00 PM +0000,"(30.2432289, -97.7293091)",30.2432289,-97.7293091,1201,1723,2017,WALK/DONT WALK,,5817c089e052e0422be6c6f0,ONLINE,05/12/2017 06:50:00 PM +0000,COA,OK,08/06/2015 07:00:00 PM +0000,,,30.2432289,-97.7293091
388,RIVERSIDE DR / LAKESHORE BLVD,TRAFFIC,TURNED_ON,LOC16-001900,5158907,,PRIMARY,9,RIVERSIDE DR,,LAKESHORE BLVD,,2022482,,1,1,,AUSTIN FULL PURPOSE,2041388,SOUTH,Both,,03/18/1985,09/20/2016 07:00:00 PM +0000,"(30.2448444, -97.7303467)",30.2448444,-97.7303467,1700,1652,2016,COUNTDOWN,,5817c089e052e0422be6c6ee,ONLINE,05/12/2017 06:50:00 PM +0000,COA,OK,06/15/2017 07:00:00 PM +0000,,,30.2448444,-97.7303467
384,RIVERSIDE DR / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-001885,5158305,,PRIMARY,9,RIVERSIDE DR,,IH 35 SVRD,,2023637,,1,1,,AUSTIN FULL PURPOSE,2022412,SOUTH,Both,,01/07/1969,09/20/2016 07:00:00 PM +0000,"(30.2478428, -97.7348862)",30.2478428,-97.7348862,1101,1300,2017,UNKNOWN,380:  RIVERSIDE DR / 35 SVRD,5817c089e052e0422be6c6e8,ONLINE,05/12/2017 06:50:00 PM +0000,TxDOT,OK,06/15/2017 07:00:00 PM +0000,,,30.2478428,-97.7348862
722,SPICEWOOD SPRINGS RD / 183 HWY SVRD,TRAFFIC,TURNED_ON,LOC16-003560,5152772,,SECONDARY,6,SPICEWOOD SPRINGS RD,,US 183 HWY SVRD,,2007674,,0,1,721:  MC NEIL DR / 183 HWY SVRD,AUSTIN FULL PURPOSE,2007662,NORTH,Both,,06/15/1976,09/20/2016 07:00:00 PM +0000,"(30.4340858, -97.7701492)",30.4340858,-97.7701492,12788,8690,2017,WALK/DONT WALK,,5817c09ee052e0422be6c994,OFFLINE,,TxDOT,OK,06/22/2017 07:00:00 PM +0000,,,30.4340858,-97.7701492
718,RESEARCH BLVD SVRD / OHLEN RD,TRAFFIC,TURNED_ON,LOC16-003540,5159941,,SECONDARY,7,RESEARCH BLVD SVRD,,OHLEN RD,,2012648,,0,0,717:  OHLEN RD / RESEARCH BLVD SVRD,AUSTIN FULL PURPOSE,2039945,NORTH,Controller Only,,05/24/1972,09/20/2016 07:00:00 PM +0000,"(30.3631344, -97.7177963)",30.3631344,-97.7177963,1701,8540,2017,WALK/DONT WALK,,5817c09de052e0422be6c98a,OFFLINE,,TxDOT,OK,06/22/2017 07:00:00 PM +0000,,,30.3631344,-97.7177963
715,ANDERSON LN SVRD / NORTHCREST BLVD,TRAFFIC,TURNED_ON,LOC16-003525,5161359,,SECONDARY,4,ANDERSON LN SVRD,,NORTHCREST BLVD,,2011443,,1,1,716:  ANDERSON LN SVRD / NORTHCREST BLVD,AUSTIN FULL PURPOSE,2012676,NORTH,Both,,10/12/1976,09/20/2016 07:00:00 PM +0000,"(30.3440247, -97.7050705)",30.3440247,-97.7050705,7816,100,2017,WALK/DONT WALK,,5817c09de052e0422be6c983,OFFLINE,,TxDOT,BROKEN,06/22/2017 07:00:00 PM +0000,,,30.3440247,-97.7050705
710,US 290 HWY SVRD / INDUSTRIAL OAKS BLVD,TRAFFIC,TURNED_ON,LOC16-003500,5147034,,SECONDARY,8,US 290 HWY SVRD,,INDUSTRIAL OAKS BLVD,,2034764,,0,1,711: US 290 HWY SVRD / MONTEREY OAKS BLVD,AUSTIN FULL PURPOSE,3192560,SOUTH,Both,,,09/20/2016 07:00:00 PM +0000,"(30.2370605, -97.8398972)",30.2370605,-97.8398972,5229,5430,2017,WALK/DONT WALK,,5817c09ce052e0422be6c978,OFFLINE,,TxDOT,OK,06/22/2017 07:00:00 PM +0000,,,30.2370605,-97.8398972
708,US 183 HWY SVRD / PECAN PARK BLVD,TRAFFIC,TURNED_ON,LOC16-003490,5150282,,SECONDARY,6,US 183 HWY SVRD,,PECAN PARK BLVD,,2048238,,1,1,707: US 183 HWY SVRD / PECAN PARK BLVD,AUSTIN FULL PURPOSE,2048260,NORTH,Both,,10/04/2009,09/20/2016 07:00:00 PM +0000,"(30.4655991, -97.7952499)",30.4655991,-97.7952499,10451,13823,2017,WALK/DONT WALK,,5817c09be052e0422be6c973,OFFLINE,,TxDOT,OK,06/22/2017 07:00:00 PM +0000,,,30.4655991,-97.7952499
383,BRODIE LN / FRATE BARKER RD,TRAFFIC,TURNED_ON,LOC16-001880,5145888,,PRIMARY,8,BRODIE LN,,FRATE BARKER RD,,3329625,,0,0,,AUSTIN FULL PURPOSE,2028158,SOUTH,None,,05/02/2007,09/20/2016 07:00:00 PM +0000,"(30.148468, -97.8549042)",30.148468,-97.8549042,2653,12300,2017,WALK/DONT WALK,,5817c089e052e0422be6c6e6,OFFLINE,,COA,BROKEN,06/15/2017 07:00:00 PM +0000,,,30.148468,-97.8549042
